iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,people_vaccinated,population,mortality_rate,vaccination_rate,cases_7d_avg,cases_14d_avg,year,month,day,weekday
IND,Asia,India,2020-01-05,0.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,0.0,0.0,2020,1,5,6
IND,Asia,India,2020-01-06,0.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,0.0,0.0,2020,1,6,0
IND,Asia,India,2020-01-07,0.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,0.0,0.0,2020,1,7,1
IND,Asia,India,2020-01-08,0.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,0.0,0.0,2020,1,8,2
IND,Asia,India,2020-01-09,0.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,0.0,0.0,2020,1,9,3
IND,Asia,India,2020-01-10,0.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,0.0,0.0,2020,1,10,4
IND,Asia,India,2020-01-11,0.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,0.0,0.0,2020,1,11,5
IND,Asia,India,2020-01-12,0.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,0.0,0.0,2020,1,12,6
IND,Asia,India,2020-01-13,0.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,0.0,0.0,2020,1,13,0
IND,Asia,India,2020-01-14,0.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,0.0,0.0,2020,1,14,1
IND,Asia,India,2020-01-15,0.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,0.0,0.0,2020,1,15,2
IND,Asia,India,2020-01-16,0.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,0.0,0.0,2020,1,16,3
IND,Asia,India,2020-01-17,0.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,0.0,0.0,2020,1,17,4
IND,Asia,India,2020-01-18,0.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,0.0,0.0,2020,1,18,5
IND,Asia,India,2020-01-19,0.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,0.0,0.0,2020,1,19,6
IND,Asia,India,2020-01-20,0.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,0.0,0.0,2020,1,20,0
IND,Asia,India,2020-01-21,0.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,0.0,0.0,2020,1,21,1
IND,Asia,India,2020-01-22,0.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,0.0,0.0,2020,1,22,2
IND,Asia,India,2020-01-23,0.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,0.0,0.0,2020,1,23,3
IND,Asia,India,2020-01-24,0.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,0.0,0.0,2020,1,24,4
IND,Asia,India,2020-01-25,0.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,0.0,0.0,2020,1,25,5
IND,Asia,India,2020-01-26,0.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,0.0,0.0,2020,1,26,6
IND,Asia,India,2020-01-27,0.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,0.0,0.0,2020,1,27,0
IND,Asia,India,2020-01-28,0.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,0.0,0.0,2020,1,28,1
IND,Asia,India,2020-01-29,0.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,0.0,0.0,2020,1,29,2
IND,Asia,India,2020-01-30,0.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,0.0,0.0,2020,1,30,3
IND,Asia,India,2020-01-31,0.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,0.0,0.0,2020,1,31,4
IND,Asia,India,2020-02-01,0.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,0.0,0.0,2020,2,1,5
IND,Asia,India,2020-02-02,2.0,2.0,0.0,0.0,0.0,1417173120,0.0,0.0,0.2857142857142857,0.1428571428571428,2020,2,2,6
IND,Asia,India,2020-02-03,2.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,0.2857142857142857,0.1428571428571428,2020,2,3,0
IND,Asia,India,2020-02-04,2.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,0.2857142857142857,0.1428571428571428,2020,2,4,1
IND,Asia,India,2020-02-05,2.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,0.2857142857142857,0.1428571428571428,2020,2,5,2
IND,Asia,India,2020-02-06,2.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,0.2857142857142857,0.1428571428571428,2020,2,6,3
IND,Asia,India,2020-02-07,2.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,0.2857142857142857,0.1428571428571428,2020,2,7,4
IND,Asia,India,2020-02-08,2.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,0.2857142857142857,0.1428571428571428,2020,2,8,5
IND,Asia,India,2020-02-09,7.0,5.0,0.0,0.0,0.0,1417173120,0.0,0.0,0.7142857142857143,0.5,2020,2,9,6
IND,Asia,India,2020-02-10,7.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,0.7142857142857143,0.5,2020,2,10,0
IND,Asia,India,2020-02-11,7.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,0.7142857142857143,0.5,2020,2,11,1
IND,Asia,India,2020-02-12,7.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,0.7142857142857143,0.5,2020,2,12,2
IND,Asia,India,2020-02-13,7.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,0.7142857142857143,0.5,2020,2,13,3
IND,Asia,India,2020-02-14,7.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,0.7142857142857143,0.5,2020,2,14,4
IND,Asia,India,2020-02-15,7.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,0.7142857142857143,0.5,2020,2,15,5
IND,Asia,India,2020-02-16,7.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,0.0,0.3571428571428571,2020,2,16,6
IND,Asia,India,2020-02-17,7.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,0.0,0.3571428571428571,2020,2,17,0
IND,Asia,India,2020-02-18,7.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,0.0,0.3571428571428571,2020,2,18,1
IND,Asia,India,2020-02-19,7.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,0.0,0.3571428571428571,2020,2,19,2
IND,Asia,India,2020-02-20,7.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,0.0,0.3571428571428571,2020,2,20,3
IND,Asia,India,2020-02-21,7.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,0.0,0.3571428571428571,2020,2,21,4
IND,Asia,India,2020-02-22,7.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,0.0,0.3571428571428571,2020,2,22,5
IND,Asia,India,2020-02-23,7.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,0.0,0.0,2020,2,23,6
IND,Asia,India,2020-02-24,7.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,0.0,0.0,2020,2,24,0
IND,Asia,India,2020-02-25,7.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,0.0,0.0,2020,2,25,1
IND,Asia,India,2020-02-26,7.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,0.0,0.0,2020,2,26,2
IND,Asia,India,2020-02-27,7.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,0.0,0.0,2020,2,27,3
IND,Asia,India,2020-02-28,7.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,0.0,0.0,2020,2,28,4
IND,Asia,India,2020-02-29,7.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,0.0,0.0,2020,2,29,5
IND,Asia,India,2020-03-01,7.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,0.0,0.0,2020,3,1,6
IND,Asia,India,2020-03-02,7.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,0.0,0.0,2020,3,2,0
IND,Asia,India,2020-03-03,7.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,0.0,0.0,2020,3,3,1
IND,Asia,India,2020-03-04,7.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,0.0,0.0,2020,3,4,2
IND,Asia,India,2020-03-05,7.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,0.0,0.0,2020,3,5,3
IND,Asia,India,2020-03-06,7.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,0.0,0.0,2020,3,6,4
IND,Asia,India,2020-03-07,7.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,0.0,0.0,2020,3,7,5
IND,Asia,India,2020-03-08,39.0,32.0,0.0,0.0,0.0,1417173120,0.0,0.0,4.571428571428571,2.2857142857142856,2020,3,8,6
IND,Asia,India,2020-03-09,39.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,4.571428571428571,2.2857142857142856,2020,3,9,0
IND,Asia,India,2020-03-10,39.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,4.571428571428571,2.2857142857142856,2020,3,10,1
IND,Asia,India,2020-03-11,39.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,4.571428571428571,2.2857142857142856,2020,3,11,2
IND,Asia,India,2020-03-12,39.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,4.571428571428571,2.2857142857142856,2020,3,12,3
IND,Asia,India,2020-03-13,39.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,4.571428571428571,2.2857142857142856,2020,3,13,4
IND,Asia,India,2020-03-14,39.0,0.0,0.0,0.0,0.0,1417173120,0.0,0.0,4.571428571428571,2.2857142857142856,2020,3,14,5
IND,Asia,India,2020-03-15,107.0,68.0,2.0,2.0,0.0,1417173120,1.8691588785046729,0.0,9.714285714285714,7.142857142857143,2020,3,15,6
IND,Asia,India,2020-03-16,107.0,0.0,2.0,0.0,0.0,1417173120,1.8691588785046729,0.0,9.714285714285714,7.142857142857143,2020,3,16,0
IND,Asia,India,2020-03-17,107.0,0.0,2.0,0.0,0.0,1417173120,1.8691588785046729,0.0,9.714285714285714,7.142857142857143,2020,3,17,1
IND,Asia,India,2020-03-18,107.0,0.0,2.0,0.0,0.0,1417173120,1.8691588785046729,0.0,9.714285714285714,7.142857142857143,2020,3,18,2
IND,Asia,India,2020-03-19,107.0,0.0,2.0,0.0,0.0,1417173120,1.8691588785046729,0.0,9.714285714285714,7.142857142857143,2020,3,19,3
IND,Asia,India,2020-03-20,107.0,0.0,2.0,0.0,0.0,1417173120,1.8691588785046729,0.0,9.714285714285714,7.142857142857143,2020,3,20,4
IND,Asia,India,2020-03-21,107.0,0.0,2.0,0.0,0.0,1417173120,1.8691588785046729,0.0,9.714285714285714,7.142857142857143,2020,3,21,5
IND,Asia,India,2020-03-22,360.0,253.0,7.0,5.0,0.0,1417173120,1.9444444444444444,0.0,36.142857142857146,22.928571428571427,2020,3,22,6
IND,Asia,India,2020-03-23,360.0,0.0,7.0,0.0,0.0,1417173120,1.9444444444444444,0.0,36.142857142857146,22.928571428571427,2020,3,23,0
IND,Asia,India,2020-03-24,360.0,0.0,7.0,0.0,0.0,1417173120,1.9444444444444444,0.0,36.142857142857146,22.928571428571427,2020,3,24,1
IND,Asia,India,2020-03-25,360.0,0.0,7.0,0.0,0.0,1417173120,1.9444444444444444,0.0,36.142857142857146,22.928571428571427,2020,3,25,2
IND,Asia,India,2020-03-26,360.0,0.0,7.0,0.0,0.0,1417173120,1.9444444444444444,0.0,36.142857142857146,22.928571428571427,2020,3,26,3
IND,Asia,India,2020-03-27,360.0,0.0,7.0,0.0,0.0,1417173120,1.9444444444444444,0.0,36.142857142857146,22.928571428571427,2020,3,27,4
IND,Asia,India,2020-03-28,360.0,0.0,7.0,0.0,0.0,1417173120,1.9444444444444444,0.0,36.142857142857146,22.928571428571427,2020,3,28,5
IND,Asia,India,2020-03-29,979.0,619.0,25.0,18.0,0.0,1417173120,2.5536261491317678,0.0,88.42857142857143,62.285714285714285,2020,3,29,6
IND,Asia,India,2020-03-30,979.0,0.0,25.0,0.0,0.0,1417173120,2.5536261491317678,0.0,88.42857142857143,62.285714285714285,2020,3,30,0
IND,Asia,India,2020-03-31,979.0,0.0,25.0,0.0,0.0,1417173120,2.5536261491317678,0.0,88.42857142857143,62.285714285714285,2020,3,31,1
IND,Asia,India,2020-04-01,979.0,0.0,25.0,0.0,0.0,1417173120,2.5536261491317678,0.0,88.42857142857143,62.285714285714285,2020,4,1,2
IND,Asia,India,2020-04-02,979.0,0.0,25.0,0.0,0.0,1417173120,2.5536261491317678,0.0,88.42857142857143,62.285714285714285,2020,4,2,3
IND,Asia,India,2020-04-03,979.0,0.0,25.0,0.0,0.0,1417173120,2.5536261491317678,0.0,88.42857142857143,62.285714285714285,2020,4,3,4
IND,Asia,India,2020-04-04,979.0,0.0,25.0,0.0,0.0,1417173120,2.5536261491317678,0.0,88.42857142857143,62.285714285714285,2020,4,4,5
IND,Asia,India,2020-04-05,3374.0,2395.0,77.0,52.0,0.0,1417173120,2.282157676348548,0.0,342.1428571428572,215.28571428571428,2020,4,5,6
IND,Asia,India,2020-04-06,3374.0,0.0,77.0,0.0,0.0,1417173120,2.282157676348548,0.0,342.1428571428572,215.28571428571428,2020,4,6,0
IND,Asia,India,2020-04-07,3374.0,0.0,77.0,0.0,0.0,1417173120,2.282157676348548,0.0,342.1428571428572,215.28571428571428,2020,4,7,1
IND,Asia,India,2020-04-08,3374.0,0.0,77.0,0.0,0.0,1417173120,2.282157676348548,0.0,342.1428571428572,215.28571428571428,2020,4,8,2
IND,Asia,India,2020-04-09,3374.0,0.0,77.0,0.0,0.0,1417173120,2.282157676348548,0.0,342.1428571428572,215.28571428571428,2020,4,9,3
IND,Asia,India,2020-04-10,3374.0,0.0,77.0,0.0,0.0,1417173120,2.282157676348548,0.0,342.1428571428572,215.28571428571428,2020,4,10,4
IND,Asia,India,2020-04-11,3374.0,0.0,77.0,0.0,0.0,1417173120,2.282157676348548,0.0,342.1428571428572,215.28571428571428,2020,4,11,5
IND,Asia,India,2020-04-12,8356.0,4982.0,273.0,196.0,0.0,1417173120,3.267113451412159,0.0,711.7142857142857,526.9285714285714,2020,4,12,6
IND,Asia,India,2020-04-13,8356.0,0.0,273.0,0.0,0.0,1417173120,3.267113451412159,0.0,711.7142857142857,526.9285714285714,2020,4,13,0
IND,Asia,India,2020-04-14,8356.0,0.0,273.0,0.0,0.0,1417173120,3.267113451412159,0.0,711.7142857142857,526.9285714285714,2020,4,14,1
IND,Asia,India,2020-04-15,8356.0,0.0,273.0,0.0,0.0,1417173120,3.267113451412159,0.0,711.7142857142857,526.9285714285714,2020,4,15,2
IND,Asia,India,2020-04-16,8356.0,0.0,273.0,0.0,0.0,1417173120,3.267113451412159,0.0,711.7142857142857,526.9285714285714,2020,4,16,3
IND,Asia,India,2020-04-17,8356.0,0.0,273.0,0.0,0.0,1417173120,3.267113451412159,0.0,711.7142857142857,526.9285714285714,2020,4,17,4
IND,Asia,India,2020-04-18,8356.0,0.0,273.0,0.0,0.0,1417173120,3.267113451412159,0.0,711.7142857142857,526.9285714285714,2020,4,18,5
IND,Asia,India,2020-04-19,15712.0,7356.0,507.0,234.0,0.0,1417173120,3.2268329938900204,0.0,1050.857142857143,881.2857142857143,2020,4,19,6
IND,Asia,India,2020-04-20,15712.0,0.0,507.0,0.0,0.0,1417173120,3.2268329938900204,0.0,1050.857142857143,881.2857142857143,2020,4,20,0
IND,Asia,India,2020-04-21,15712.0,0.0,507.0,0.0,0.0,1417173120,3.2268329938900204,0.0,1050.857142857143,881.2857142857143,2020,4,21,1
IND,Asia,India,2020-04-22,15712.0,0.0,507.0,0.0,0.0,1417173120,3.2268329938900204,0.0,1050.857142857143,881.2857142857143,2020,4,22,2
IND,Asia,India,2020-04-23,15712.0,0.0,507.0,0.0,0.0,1417173120,3.2268329938900204,0.0,1050.857142857143,881.2857142857143,2020,4,23,3
IND,Asia,India,2020-04-24,15712.0,0.0,507.0,0.0,0.0,1417173120,3.2268329938900204,0.0,1050.857142857143,881.2857142857143,2020,4,24,4
IND,Asia,India,2020-04-25,15712.0,0.0,507.0,0.0,0.0,1417173120,3.2268329938900204,0.0,1050.857142857143,881.2857142857143,2020,4,25,5
IND,Asia,India,2020-04-26,26496.0,10784.0,824.0,317.0,0.0,1417173120,3.109903381642512,0.0,1540.571428571429,1295.7142857142858,2020,4,26,6
IND,Asia,India,2020-04-27,26496.0,0.0,824.0,0.0,0.0,1417173120,3.109903381642512,0.0,1540.571428571429,1295.7142857142858,2020,4,27,0
IND,Asia,India,2020-04-28,26496.0,0.0,824.0,0.0,0.0,1417173120,3.109903381642512,0.0,1540.571428571429,1295.7142857142858,2020,4,28,1
IND,Asia,India,2020-04-29,26496.0,0.0,824.0,0.0,0.0,1417173120,3.109903381642512,0.0,1540.571428571429,1295.7142857142858,2020,4,29,2
IND,Asia,India,2020-04-30,26496.0,0.0,824.0,0.0,0.0,1417173120,3.109903381642512,0.0,1540.571428571429,1295.7142857142858,2020,4,30,3
IND,Asia,India,2020-05-01,26496.0,0.0,824.0,0.0,0.0,1417173120,3.109903381642512,0.0,1540.571428571429,1295.7142857142858,2020,5,1,4
IND,Asia,India,2020-05-02,26496.0,0.0,824.0,0.0,0.0,1417173120,3.109903381642512,0.0,1540.571428571429,1295.7142857142858,2020,5,2,5
IND,Asia,India,2020-05-03,39980.0,13484.0,1301.0,477.0,0.0,1417173120,3.2541270635317656,0.0,1926.2857142857144,1733.428571428571,2020,5,3,6
IND,Asia,India,2020-05-04,39980.0,0.0,1301.0,0.0,0.0,1417173120,3.2541270635317656,0.0,1926.2857142857144,1733.428571428571,2020,5,4,0
IND,Asia,India,2020-05-05,39980.0,0.0,1301.0,0.0,0.0,1417173120,3.2541270635317656,0.0,1926.2857142857144,1733.428571428571,2020,5,5,1
IND,Asia,India,2020-05-06,39980.0,0.0,1301.0,0.0,0.0,1417173120,3.2541270635317656,0.0,1926.2857142857144,1733.428571428571,2020,5,6,2
IND,Asia,India,2020-05-07,39980.0,0.0,1301.0,0.0,0.0,1417173120,3.2541270635317656,0.0,1926.2857142857144,1733.428571428571,2020,5,7,3
IND,Asia,India,2020-05-08,39980.0,0.0,1301.0,0.0,0.0,1417173120,3.2541270635317656,0.0,1926.2857142857144,1733.428571428571,2020,5,8,4
IND,Asia,India,2020-05-09,39980.0,0.0,1301.0,0.0,0.0,1417173120,3.2541270635317656,0.0,1926.2857142857144,1733.428571428571,2020,5,9,5
IND,Asia,India,2020-05-10,62939.0,22959.0,2109.0,808.0,0.0,1417173120,3.350863534533437,0.0,3279.8571428571427,2603.0714285714284,2020,5,10,6
IND,Asia,India,2020-05-11,62939.0,0.0,2109.0,0.0,0.0,1417173120,3.350863534533437,0.0,3279.8571428571427,2603.0714285714284,2020,5,11,0
IND,Asia,India,2020-05-12,62939.0,0.0,2109.0,0.0,0.0,1417173120,3.350863534533437,0.0,3279.8571428571427,2603.0714285714284,2020,5,12,1
IND,Asia,India,2020-05-13,62939.0,0.0,2109.0,0.0,0.0,1417173120,3.350863534533437,0.0,3279.8571428571427,2603.0714285714284,2020,5,13,2
IND,Asia,India,2020-05-14,62939.0,0.0,2109.0,0.0,0.0,1417173120,3.350863534533437,0.0,3279.8571428571427,2603.0714285714284,2020,5,14,3
IND,Asia,India,2020-05-15,62939.0,0.0,2109.0,0.0,0.0,1417173120,3.350863534533437,0.0,3279.8571428571427,2603.0714285714284,2020,5,15,4
IND,Asia,India,2020-05-16,62939.0,0.0,2109.0,0.0,0.0,1417173120,3.350863534533437,0.0,3279.8571428571427,2603.0714285714284,2020,5,16,5
IND,Asia,India,2020-05-17,90927.0,27988.0,2872.0,763.0,0.0,1417173120,3.1585777601812444,0.0,3998.285714285714,3639.071428571429,2020,5,17,6
IND,Asia,India,2020-05-18,90927.0,0.0,2872.0,0.0,0.0,1417173120,3.1585777601812444,0.0,3998.285714285714,3639.071428571429,2020,5,18,0
IND,Asia,India,2020-05-19,90927.0,0.0,2872.0,0.0,0.0,1417173120,3.1585777601812444,0.0,3998.285714285714,3639.071428571429,2020,5,19,1
IND,Asia,India,2020-05-20,90927.0,0.0,2872.0,0.0,0.0,1417173120,3.1585777601812444,0.0,3998.285714285714,3639.071428571429,2020,5,20,2
IND,Asia,India,2020-05-21,90927.0,0.0,2872.0,0.0,0.0,1417173120,3.1585777601812444,0.0,3998.285714285714,3639.071428571429,2020,5,21,3
IND,Asia,India,2020-05-22,90927.0,0.0,2872.0,0.0,0.0,1417173120,3.1585777601812444,0.0,3998.285714285714,3639.071428571429,2020,5,22,4
IND,Asia,India,2020-05-23,90927.0,0.0,2872.0,0.0,0.0,1417173120,3.1585777601812444,0.0,3998.285714285714,3639.071428571429,2020,5,23,5
IND,Asia,India,2020-05-24,131868.0,40941.0,3867.0,995.0,0.0,1417173120,2.932477932477932,0.0,5848.714285714285,4923.5,2020,5,24,6
IND,Asia,India,2020-05-25,131868.0,0.0,3867.0,0.0,0.0,1417173120,2.932477932477932,0.0,5848.714285714285,4923.5,2020,5,25,0
IND,Asia,India,2020-05-26,131868.0,0.0,3867.0,0.0,0.0,1417173120,2.932477932477932,0.0,5848.714285714285,4923.5,2020,5,26,1
IND,Asia,India,2020-05-27,131868.0,0.0,3867.0,0.0,0.0,1417173120,2.932477932477932,0.0,5848.714285714285,4923.5,2020,5,27,2
IND,Asia,India,2020-05-28,131868.0,0.0,3867.0,0.0,0.0,1417173120,2.932477932477932,0.0,5848.714285714285,4923.5,2020,5,28,3
IND,Asia,India,2020-05-29,131868.0,0.0,3867.0,0.0,0.0,1417173120,2.932477932477932,0.0,5848.714285714285,4923.5,2020,5,29,4
IND,Asia,India,2020-05-30,131868.0,0.0,3867.0,0.0,0.0,1417173120,2.932477932477932,0.0,5848.714285714285,4923.5,2020,5,30,5
IND,Asia,India,2020-05-31,182143.0,50275.0,5164.0,1297.0,0.0,1417173120,2.8351350312666423,0.0,7182.142857142857,6515.428571428572,2020,5,31,6
IND,Asia,India,2020-06-01,182143.0,0.0,5164.0,0.0,0.0,1417173120,2.8351350312666423,0.0,7182.142857142857,6515.428571428572,2020,6,1,0
IND,Asia,India,2020-06-02,182143.0,0.0,5164.0,0.0,0.0,1417173120,2.8351350312666423,0.0,7182.142857142857,6515.428571428572,2020,6,2,1
IND,Asia,India,2020-06-03,182143.0,0.0,5164.0,0.0,0.0,1417173120,2.8351350312666423,0.0,7182.142857142857,6515.428571428572,2020,6,3,2
IND,Asia,India,2020-06-04,182143.0,0.0,5164.0,0.0,0.0,1417173120,2.8351350312666423,0.0,7182.142857142857,6515.428571428572,2020,6,4,3
IND,Asia,India,2020-06-05,182143.0,0.0,5164.0,0.0,0.0,1417173120,2.8351350312666423,0.0,7182.142857142857,6515.428571428572,2020,6,5,4
IND,Asia,India,2020-06-06,182143.0,0.0,5164.0,0.0,0.0,1417173120,2.8351350312666423,0.0,7182.142857142857,6515.428571428572,2020,6,6,5
IND,Asia,India,2020-06-07,246628.0,64485.0,6929.0,1765.0,0.0,1417173120,2.8094944612939323,0.0,9212.142857142857,8197.142857142857,2020,6,7,6
IND,Asia,India,2020-06-08,246628.0,0.0,6929.0,0.0,0.0,1417173120,2.8094944612939323,0.0,9212.142857142857,8197.142857142857,2020,6,8,0
IND,Asia,India,2020-06-09,246628.0,0.0,6929.0,0.0,0.0,1417173120,2.8094944612939323,0.0,9212.142857142857,8197.142857142857,2020,6,9,1
IND,Asia,India,2020-06-10,246628.0,0.0,6929.0,0.0,0.0,1417173120,2.8094944612939323,0.0,9212.142857142857,8197.142857142857,2020,6,10,2
IND,Asia,India,2020-06-11,246628.0,0.0,6929.0,0.0,0.0,1417173120,2.8094944612939323,0.0,9212.142857142857,8197.142857142857,2020,6,11,3
IND,Asia,India,2020-06-12,246628.0,0.0,6929.0,0.0,0.0,1417173120,2.8094944612939323,0.0,9212.142857142857,8197.142857142857,2020,6,12,4
IND,Asia,India,2020-06-13,246628.0,0.0,6929.0,0.0,0.0,1417173120,2.8094944612939323,0.0,9212.142857142857,8197.142857142857,2020,6,13,5
IND,Asia,India,2020-06-14,320922.0,74294.0,9195.0,2266.0,0.0,1417173120,2.865182193804102,0.0,10613.42857142857,9912.785714285714,2020,6,14,6
IND,Asia,India,2020-06-15,320922.0,0.0,9195.0,0.0,0.0,1417173120,2.865182193804102,0.0,10613.42857142857,9912.785714285714,2020,6,15,0
IND,Asia,India,2020-06-16,320922.0,0.0,9195.0,0.0,0.0,1417173120,2.865182193804102,0.0,10613.42857142857,9912.785714285714,2020,6,16,1
IND,Asia,India,2020-06-17,320922.0,0.0,9195.0,0.0,0.0,1417173120,2.865182193804102,0.0,10613.42857142857,9912.785714285714,2020,6,17,2
IND,Asia,India,2020-06-18,320922.0,0.0,9195.0,0.0,0.0,1417173120,2.865182193804102,0.0,10613.42857142857,9912.785714285714,2020,6,18,3
IND,Asia,India,2020-06-19,320922.0,0.0,9195.0,0.0,0.0,1417173120,2.865182193804102,0.0,10613.42857142857,9912.785714285714,2020,6,19,4
IND,Asia,India,2020-06-20,320922.0,0.0,9195.0,0.0,0.0,1417173120,2.865182193804102,0.0,10613.42857142857,9912.785714285714,2020,6,20,5
IND,Asia,India,2020-06-21,410461.0,89539.0,13254.0,4059.0,0.0,1417173120,3.229052212025016,0.0,12791.285714285714,11702.357142857143,2020,6,21,6
IND,Asia,India,2020-06-22,410461.0,0.0,13254.0,0.0,0.0,1417173120,3.229052212025016,0.0,12791.285714285714,11702.357142857143,2020,6,22,0
IND,Asia,India,2020-06-23,410461.0,0.0,13254.0,0.0,0.0,1417173120,3.229052212025016,0.0,12791.285714285714,11702.357142857143,2020,6,23,1
IND,Asia,India,2020-06-24,410461.0,0.0,13254.0,0.0,0.0,1417173120,3.229052212025016,0.0,12791.285714285714,11702.357142857143,2020,6,24,2
IND,Asia,India,2020-06-25,410461.0,0.0,13254.0,0.0,0.0,1417173120,3.229052212025016,0.0,12791.285714285714,11702.357142857143,2020,6,25,3
IND,Asia,India,2020-06-26,410461.0,0.0,13254.0,0.0,0.0,1417173120,3.229052212025016,0.0,12791.285714285714,11702.357142857143,2020,6,26,4
IND,Asia,India,2020-06-27,410461.0,0.0,13254.0,0.0,0.0,1417173120,3.229052212025016,0.0,12791.285714285714,11702.357142857143,2020,6,27,5
IND,Asia,India,2020-06-28,528859.0,118398.0,16095.0,2841.0,0.0,1417173120,3.043344256219521,0.0,16914.0,14852.642857142857,2020,6,28,6
IND,Asia,India,2020-06-29,528859.0,0.0,16095.0,0.0,0.0,1417173120,3.043344256219521,0.0,16914.0,14852.642857142857,2020,6,29,0
IND,Asia,India,2020-06-30,528859.0,0.0,16095.0,0.0,0.0,1417173120,3.043344256219521,0.0,16914.0,14852.642857142857,2020,6,30,1
IND,Asia,India,2020-07-01,528859.0,0.0,16095.0,0.0,0.0,1417173120,3.043344256219521,0.0,16914.0,14852.642857142857,2020,7,1,2
IND,Asia,India,2020-07-02,528859.0,0.0,16095.0,0.0,0.0,1417173120,3.043344256219521,0.0,16914.0,14852.642857142857,2020,7,2,3
IND,Asia,India,2020-07-03,528859.0,0.0,16095.0,0.0,0.0,1417173120,3.043344256219521,0.0,16914.0,14852.642857142857,2020,7,3,4
IND,Asia,India,2020-07-04,528859.0,0.0,16095.0,0.0,0.0,1417173120,3.043344256219521,0.0,16914.0,14852.642857142857,2020,7,4,5
IND,Asia,India,2020-07-05,673165.0,144306.0,19268.0,3173.0,0.0,1417173120,2.862299733349179,0.0,20615.14285714286,18764.571428571428,2020,7,5,6
