mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.9588817596435547,0.05852716989760032,0.009643650054931641,0.0021824153479394464,0.01,2,1,10,300,0.8,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300, 'subsample': 0.8}",0.5790506808814793,0.643779414519555,0.5876074688747729,0.5652586372070176,0.5601949780050238,0.5871782358975697,0.029928246945441606,543
1.105000877380371,0.16283133906760802,0.010936117172241211,0.0035379912452627145,0.01,2,1,10,300,0.9,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300, 'subsample': 0.9}",0.5788674307207486,0.6415351601912378,0.5889268491255715,0.5669900720684141,0.549321032792131,0.5851281089796206,0.031133637864652283,570
0.940485143661499,0.0908652655428477,0.010932493209838866,0.0023182334767815273,0.01,2,1,10,300,1.0,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300, 'subsample': 1.0}",0.5822317330952267,0.6257534006410481,0.585961174234839,0.5576247714202769,0.538925686114386,0.5780993531011553,0.029337953995072885,666
0.3795820713043213,0.03950438631476811,0.013965559005737305,0.0066034041293110066,0.01,2,2,2,100,0.8,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 0.8}",0.42224840123451624,0.45527797143623394,0.42972750045476693,0.3755844958417597,0.4072350202091841,0.4180146778352921,0.02630661148862317,1273
0.34331583976745605,0.02114941170160071,0.009543704986572265,0.003189153667001152,0.01,2,2,2,100,0.9,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 0.9}",0.41750900791735157,0.44973540767737596,0.4350032499728592,0.37944845436041896,0.3974702892198697,0.4158332818295751,0.025221835940629954,1282
0.36338038444519044,0.04915824038046478,0.011086273193359374,0.0034384873068118676,0.01,2,2,2,100,1.0,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 1.0}",0.4299310698684532,0.4411057158152296,0.42869255249366456,0.37870835734429487,0.38854913654014966,0.41339736641235836,0.024883008547094045,1288
0.6271385192871094,0.0757108053250168,0.008364439010620117,0.0016161776505629346,0.01,2,2,2,200,0.8,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200, 'subsample': 0.8}",0.5349193723123882,0.5959134753257097,0.5418326992238942,0.5062812708630189,0.5233149779890717,0.5404523591428165,0.03023179715892508,1026
0.7265241622924805,0.08273616376337731,0.017249107360839844,0.012505177054518079,0.01,2,2,2,200,0.9,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200, 'subsample': 0.9}",0.5330342098948373,0.5880873945063325,0.5371484502658859,0.5103154357690818,0.50706438228485,0.5351299745441974,0.029039261720092538,1059
0.741235876083374,0.14222479975450872,0.009759664535522461,0.0030559602278918264,0.01,2,2,2,200,1.0,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200, 'subsample': 1.0}",0.5413710790927286,0.5835792230804216,0.5348698111275065,0.5046487917631901,0.49672992588037346,0.532239766188844,0.03081638679060334,1084
0.9573575496673584,0.12905094622945268,0.007562446594238281,0.0007230202660532526,0.01,2,2,2,300,0.8,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300, 'subsample': 0.8}",0.5839269577259996,0.6481531052044964,0.586247280283784,0.5630993217571227,0.5610126155557849,0.5884878561054375,0.03157603662181093,519
